Current memory usage is 0.009052MB; Peak was 0.012786MB
Current memory usage is 0.009244MB; Peak was 0.012978MB
Current memory usage is 0.009244MB; Peak was 0.012978MB
Current memory usage is 0.009244MB; Peak was 0.012978MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008768MB; Peak was 0.012502MB
Current memory usage is 0.009024MB; Peak was 0.012758MB
Current memory usage is 0.009216MB; Peak was 0.01295MB
Current memory usage is 0.009244MB; Peak was 0.012978MB
Current memory usage is 0.009244MB; Peak was 0.012978MB
Current memory usage is 0.008796MB; Peak was 0.01253MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008957MB; Peak was 0.012723MB
Current memory usage is 0.009195MB; Peak was 0.012926MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.00908MB; Peak was 0.012814MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008876MB; Peak was 0.012612MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.009104MB; Peak was 0.01284MB
Current memory usage is 0.009296MB; Peak was 0.013032MB
Current memory usage is 0.009296MB; Peak was 0.013032MB
Current memory usage is 0.009296MB; Peak was 0.013032MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008876MB; Peak was 0.012612MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.009104MB; Peak was 0.01284MB
Current memory usage is 0.009296MB; Peak was 0.013032MB
Current memory usage is 0.009428MB; Peak was 0.013172MB
Current memory usage is 0.009255MB; Peak was 0.012987MB
Current memory usage is 0.008967MB; Peak was 0.012697MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008846MB; Peak was 0.012582MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008848MB; Peak was 0.012584MB
Current memory usage is 0.008846MB; Peak was 0.012582MB
Current memory usage is 0.008846MB; Peak was 0.012582MB
Current memory usage is 0.009104MB; Peak was 0.01284MB
Current memory usage is 0.009294MB; Peak was 0.01303MB
Current memory usage is 0.009294MB; Peak was 0.01303MB
Current memory usage is 0.00891MB; Peak was 0.012646MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.00884MB; Peak was 0.012576MB
Current memory usage is 0.00884MB; Peak was 0.012576MB
Current memory usage is 0.00884MB; Peak was 0.012576MB
Current memory usage is 0.009098MB; Peak was 0.012834MB
Current memory usage is 0.009316MB; Peak was 0.013052MB
Current memory usage is 0.009288MB; Peak was 0.013024MB
Current memory usage is 0.009288MB; Peak was 0.013024MB
Current memory usage is 0.00884MB; Peak was 0.012576MB
Current memory usage is 0.00884MB; Peak was 0.012576MB
Current memory usage is 0.00884MB; Peak was 0.012576MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.008842MB; Peak was 0.012578MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.0091MB; Peak was 0.012836MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.015019MB; Peak was 0.018767MB
Current memory usage is 0.008939MB; Peak was 0.012715MB
Current memory usage is 0.00895MB; Peak was 0.012752MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.0091MB; Peak was 0.012836MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008844MB; Peak was 0.01258MB
Current memory usage is 0.008838MB; Peak was 0.012574MB
Current memory usage is 0.008838MB; Peak was 0.012574MB
Current memory usage is 0.0091MB; Peak was 0.012836MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.009292MB; Peak was 0.013028MB
Current memory usage is 0.008838MB; Peak was 0.012574MB
Current memory usage is 0.008836MB; Peak was 0.012572MB
Current memory usage is 0.008836MB; Peak was 0.012572MB
Current memory usage is 0.008864MB; Peak was 0.0126MB
Current memory usage is 0.008834MB; Peak was 0.01257MB
Current memory usage is 0.008836MB; Peak was 0.012572MB
Current memory usage is 0.008862MB; Peak was 0.012598MB
Current memory usage is 0.008862MB; Peak was 0.012598MB
Current memory usage is 0.009092MB; Peak was 0.012828MB
Current memory usage is 0.009282MB; Peak was 0.013018MB
Current memory usage is 0.009282MB; Peak was 0.013018MB
Current memory usage is 0.00931MB; Peak was 0.013046MB
Current memory usage is 0.015033MB; Peak was 0.018774MB
Current memory usage is 0.008966MB; Peak was 0.012702MB
Current memory usage is 0.008984MB; Peak was 0.012715MB
Current memory usage is 0.00886MB; Peak was 0.012596MB
Current memory usage is 0.008832MB; Peak was 0.012568MB
Current memory usage is 0.008834MB; Peak was 0.01257MB
Current memory usage is 0.008834MB; Peak was 0.01257MB
Current memory usage is 0.008832MB; Peak was 0.012568MB
Current memory usage is 0.009086MB; Peak was 0.012822MB
Current memory usage is 0.009308MB; Peak was 0.013044MB
Current memory usage is 0.00928MB; Peak was 0.013016MB
Current memory usage is 0.00928MB; Peak was 0.013016MB
Current memory usage is 0.008832MB; Peak was 0.012568MB
Current memory usage is 0.00883MB; Peak was 0.012566MB
Current memory usage is 0.00883MB; Peak was 0.012566MB
Current memory usage is 0.008832MB; Peak was 0.012568MB
Current memory usage is 0.008832MB; Peak was 0.012568MB
Current memory usage is 0.00883MB; Peak was 0.012566MB
Current memory usage is 0.00883MB; Peak was 0.012566MB
Current memory usage is 0.00883MB; Peak was 0.012566MB
Current memory usage is 0.009086MB; Peak was 0.012822MB
Current memory usage is 0.009198MB; Peak was 0.012934MB
Current memory usage is 0.009196MB; Peak was 0.012932MB
Current memory usage is 0.009196MB; Peak was 0.012932MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.009004MB; Peak was 0.01274MB
Current memory usage is 0.009196MB; Peak was 0.012932MB
Current memory usage is 0.015367MB; Peak was 0.019101MB
Current memory usage is 0.00909MB; Peak was 0.012852MB
Current memory usage is 0.008852MB; Peak was 0.012581MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.008748MB; Peak was 0.012484MB
Current memory usage is 0.00875MB; Peak was 0.012486MB
Current memory usage is 0.00875MB; Peak was 0.012486MB
Current memory usage is 0.00875MB; Peak was 0.012486MB
Current memory usage is 0.008685MB; Peak was 0.012442MB
Current memory usage is 0.008941MB; Peak was 0.012698MB
Current memory usage is 0.009131MB; Peak was 0.012888MB
Current memory usage is 0.009133MB; Peak was 0.01289MB
Current memory usage is 0.008589MB; Peak was 0.012346MB
Current memory usage is 0.008141MB; Peak was 0.011898MB
Current memory usage is 0.008141MB; Peak was 0.011898MB
Current memory usage is 0.008141MB; Peak was 0.011898MB
Current memory usage is 0.008145MB; Peak was 0.011902MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.008432MB; Peak was 0.012188MB
Current memory usage is 0.008596MB; Peak was 0.012352MB
Current memory usage is 0.008596MB; Peak was 0.012352MB
Current memory usage is 0.008596MB; Peak was 0.012352MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.008146MB; Peak was 0.011902MB
Current memory usage is 0.008146MB; Peak was 0.011902MB
Current memory usage is 0.008144MB; Peak was 0.0119MB
Current memory usage is 0.008144MB; Peak was 0.0119MB
Current memory usage is 0.008146MB; Peak was 0.011902MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.008146MB; Peak was 0.011902MB
Current memory usage is 0.008402MB; Peak was 0.012158MB
Current memory usage is 0.008596MB; Peak was 0.012352MB
Current memory usage is 0.008596MB; Peak was 0.012352MB
Current memory usage is 0.008644MB; Peak was 0.0124MB
Current memory usage is 0.008148MB; Peak was 0.011904MB
Current memory usage is 0.007094MB; Peak was 0.010848MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007202MB; Peak was 0.010956MB
Current memory usage is 0.007165MB; Peak was 0.010919MB
Current memory usage is 0.007429MB; Peak was 0.011183MB
Current memory usage is 0.007514MB; Peak was 0.011388MB
Current memory usage is 0.007514MB; Peak was 0.011268MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.007066MB; Peak was 0.01082MB
Current memory usage is 0.006982MB; Peak was 0.010736MB
Current memory usage is 0.006954MB; Peak was 0.010708MB
Current memory usage is 0.006954MB; Peak was 0.010708MB
Current memory usage is 0.006982MB; Peak was 0.010736MB
Current memory usage is 0.006954MB; Peak was 0.010708MB
Current memory usage is 0.00721MB; Peak was 0.010964MB
Current memory usage is 0.007402MB; Peak was 0.011156MB
Current memory usage is 0.007402MB; Peak was 0.011156MB
Current memory usage is 0.007362MB; Peak was 0.011116MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.00717MB; Peak was 0.010924MB
Current memory usage is 0.007362MB; Peak was 0.011116MB
Current memory usage is 0.007362MB; Peak was 0.011116MB
Current memory usage is 0.007362MB; Peak was 0.011116MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006859MB; Peak was 0.010612MB
Current memory usage is 0.006859MB; Peak was 0.010612MB
Current memory usage is 0.006859MB; Peak was 0.010612MB
Current memory usage is 0.006859MB; Peak was 0.010612MB
Current memory usage is 0.006859MB; Peak was 0.010612MB
Current memory usage is 0.007115MB; Peak was 0.010868MB
Current memory usage is 0.007307MB; Peak was 0.01106MB
Current memory usage is 0.007307MB; Peak was 0.01106MB
Current memory usage is 0.007307MB; Peak was 0.01106MB
Current memory usage is 0.006859MB; Peak was 0.010612MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006914MB; Peak was 0.010668MB
Current memory usage is 0.006874MB; Peak was 0.010628MB
Current memory usage is 0.006874MB; Peak was 0.010628MB
Current memory usage is 0.00713MB; Peak was 0.010884MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.014996MB; Peak was 0.018752MB
Current memory usage is 0.008943MB; Peak was 0.012675MB
Current memory usage is 0.008977MB; Peak was 0.012709MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.00908MB; Peak was 0.012814MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.009272MB; Peak was 0.013006MB
Current memory usage is 0.0093MB; Peak was 0.013034MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008824MB; Peak was 0.012558MB
Current memory usage is 0.008808MB; Peak was 0.012542MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.009064MB; Peak was 0.012798MB
Current memory usage is 0.009228MB; Peak was 0.012962MB
Current memory usage is 0.009228MB; Peak was 0.012962MB
Current memory usage is 0.009228MB; Peak was 0.012962MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.008808MB; Peak was 0.012542MB
Current memory usage is 0.008808MB; Peak was 0.012542MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.00878MB; Peak was 0.012514MB
Current memory usage is 0.009036MB; Peak was 0.01277MB
Current memory usage is 0.027984MB; Peak was 0.057049MB
Database connection closed.
